0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-2.090050023841858,0.0,0.0,-2.916640598143039,0.0,0.0,0.0,0.0,-0.795000011920929,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-1.600000023841858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.095000023841858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.2254596109677616,-2.653684706991554,-2.200000047683716,-2.2223549047614437,-1.9802969547811111,-2.0,-1.7910300711691378,-2.256002878105658,-2.134840959815289,-2.486000000238419,-3.227831151333171,-2.279090012276173,-2.619550088602316,-2.0511072626198987,-3.1761505332251327,-2.402428138964853,-2.6397525244193947,-2.0103432129218417,-1.8694940797662667,-2.3983437985642215,-2.279060070693493,-1.8461910730287705,-2.041617073333109,-1.7121976485544381,-2.4279791674500273,-3.2893385244918605,-2.0802980288418578,-1.841617085254038,-3.060545048791858,-2.322812075183104,-2.194028981888216,-1.6680852206606267,-1.8155884337318342,-2.6890000474452975,-1.7900499523162843,-1.8524620826226834,-2.0064025378300228,-1.8654768431738453,-2.3774440798854757,-1.8063682734091646,-2.4645364099394644,-2.0854238461299204,-2.0600626379534814,-2.0307605352221323,-1.6714440915679862,-2.061372371055818,-1.8370312747444788,-2.0906075265742152,-2.22158409059244
-2.0863324472335023,-1.8308974076895201,-1.7999999523162842,-1.9279791674500273,-2.163032661913357,-1.7883603961029477,-2.9514043207703047,-1.797463241914278,-1.8906075384951442,-1.844937462034875,-2.079060082614422,-2.0646696274041103,-2.6457803250055147,-2.33089740768952,-1.7880000710487365,-2.0840000236034393,-1.825599216892486,-2.070469122761167,-2.0184529299891203,-1.8226375876529446,-1.8890000355243683,-2.606402502067236,-1.7646696154831816,-2.684000047445297,-1.775298016920929,-1.7790900122761728,-2.0093545641128534,-2.0307605352221323,-2.4264595396806063,-2.159679650652306,-2.021584102513369,-2.5103432129218417,-2.217837036764493,-2.4834232912712997,-2.1369536627442516,-1.880297981158142,-1.674119746854007,-1.8643289349354506,-1.7906075146532863,-1.9672991004709006,-2.6307604994593454,-2.0681600233674047,-2.0820500237226485,-2.03703126282355,-2.102428127043924,-3.2023560311484256,-1.9051101711449279,-1.8940300355255604,-2.1115528162164
-1.775494977266284,-1.9834232912712997,-2.3103432248427707,-1.7600626856371973,-1.7388703483741117,-1.9622991004709007,-2.4524023468575242,-1.8482111478161445,-2.6433306669133563,-1.8647691393250396,-2.1880000472068786,-2.4388703364531827,-2.18144381060436,-2.1103432367636996,-2.097463253835207,-2.0967978718877394,-2.1560028542638,-2.1731795472080706,-2.1507586711871176,-2.724323357511977,-1.7705711883289255,-1.8733570496740897,-1.841273854112703,-1.9213234050764834,-2.068649627166884,-2.158865452842197,-2.474119758774936,-2.075199523841858,-2.0840000236034393,-1.9573785613063959,-2.117837012922635,-2.0388703602950407,-1.8696696393250396,-2.147669174813074,-2.9863324233916444,-2.129848574104947,-2.1954373118960935,-1.7984073768414337,-1.7737080899466018,-3.0573786447528986,-1.825599216892486,-2.803268353005514,-1.945676109585401,-1.988235716682337,-2.105110159223999,-1.99,-1.816640574301181,-2.582030082732439,-2.184000047445297
0.0,0.0,-0.30000001192092896,-1.0890000236034394,0.0,0.0,0.0,-0.30000001192092896,0.0,0.0,0.0,-0.48514949999999996,-1.0890000236034394,-0.800000011920929,0.0,-0.5,0.0,-0.7524620587808254,-0.7840800116837024,0.0,-0.5,0.0,0.0,0.0,-0.5567803014020754,-0.30000001192092896,0.0,0.0,0.0,0.0,0.0,-1.0920000237226486,0.0,0.0,-0.5970000237226486,0.0,-0.7920000118017196,0.0,-1.6292193366878271,-1.5032684006892294,-0.2910897115668654,-0.2852970263066848,-0.28817881445119675,-0.7647691154831817,-0.495,0.0,0.0,-0.30000001192092896,-0.30000001192092896
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
